SITE_ID,SENSOR_SLOT_ID,START_DATETIME,END_DATETIME,INSTANCE,SERIAL_NUMBER,COMMENTS
CHIMN,COSMOS_MOD,2020-01-22 13:00:00,2021-09-07 09:00:00,3.0,HI-TC01-1002,Removed by CSL during PPM
CHIMN,COSMOS_MOD2,2020-01-22 13:00:00,2020-02-12 12:00:00,1.0,HI-TC01-1004,Removed by CSL during PPM
CHIMN,LOGGER,2020-01-22 13:30:00,2020-02-12 00:00:00,3.0,12804,Removed by CSL during PPM
MOORH,MODEM_PRO,2020-02-26 12:00:00,2021-05-13 09:00:00,1.0,863879040896717,
SHEEP,MODEM_PRO,2020-02-13 00:00:00,2020-09-23 11:26:00,1.0,863879040891791,Removed in RM due to loosing its settings twice
SHEEP,PA,2020-02-11 12:00:00,2020-10-27 00:00:00,1.0,M1050346,PTB110 installed by CSL during PPM
SHEEP,TBR,2020-02-13 00:00:00,,1.0,195044,SBS50 RG installed by CSL during PPM
SHEEP,RH,2020-02-11 12:00:00,2020-10-27 00:00:00,1.0,P4010599,HMP155 installed by CSL during PPM
SHEEP,TDT3,2020-02-13 00:00:00,,1.0,6503285,Installed by CSL during PPM
SHEEP,TDT4,2020-02-13 00:00:00,,1.0,6503290,Installed by CSL during PPM
SHEEP,TDT5,2020-02-13 00:00:00,,1.0,6503316,Installed by CSL during PPM
SHEEP,TDT6,2020-02-13 00:00:00,,1.0,6503298,Installed by CSL during PPM
SHEEP,TDT7,2020-02-13 00:00:00,,1.0,6503314,Installed by CSL during PPM
SHEEP,TDT8,2020-02-13 00:00:00,,1.0,6503317,Installed by CSL during PPM
SHEEP,TDT9,2020-02-13 00:00:00,,1.0,6503287,Installed by CSL during PPM
SHEEP,TDT10,2020-02-13 00:00:00,,1.0,6503312,Installed by CSL during PPM
WIMPL,4CR,2019-09-10 00:00:00,2022-07-13 09:00:00,1.0,2550,Site installation
WIMPL,AWS_ANEM,2019-09-10 00:00:00,,1.0,191204,Site installation
WIMPL,HF1,2019-09-10 00:00:00,,1.0,4664,Site installation
WIMPL,HF2,2019-09-10 00:00:00,,1.0,4671,Site installation
WIMPL,TDT1,2019-09-10 00:00:00,,1.0,6503252,Site installation
WIMPL,TDT2,2019-09-10 00:00:00,,1.0,6503210,Site installation
WIMPL,TDT3,2019-09-10 00:00:00,,1.0,6504196,Site installation
WIMPL,TDT4,2019-09-10 00:00:00,,1.0,6504169,Site installation
WIMPL,TDT5,2019-09-10 00:00:00,,1.0,6504176,Site installation
WIMPL,TDT6,2019-09-10 00:00:00,,1.0,6504193,Site installation
WIMPL,TDT7,2019-09-10 00:00:00,,1.0,6504173,Site installation
WIMPL,TDT8,2019-09-10 00:00:00,,1.0,6504135,Site installation
WIMPL,TDT9,2019-09-10 00:00:00,,1.0,6504191,Site installation
WIMPL,TDT10,2019-09-10 00:00:00,,1.0,6503203,Site installation
WIMPL,RG,2019-09-10 00:00:00,2020-11-10 00:00:00,1.0,329003,Site installation
WIMPL,COSMOS_MOD,2019-09-10 00:00:00,,1.0,HI-TC02-2009,Site installation
WIMPL,LOGGER,2019-09-10 00:00:00,2021-07-13 09:00:00,1.0,11256,Site installation (cal date23/02/2016)
WIMPL,ETHERNET_116,2019-09-10 00:00:00,,1.0,2742,Site installation
WIMPL,MODEM_PRO,2019-09-10 00:00:00,2021-07-13 09:00:00,1.0,867377021901370,Site installation
WIMPL,STP,2019-09-10 00:00:00,,1.0,2271,Site installation
WIMPL,PHENOCAM_LENS1,2019-09-10 00:00:00,,1.0,5920807,Site installation
WIMPL,PHENOCAM_LENS2,2019-09-10 00:00:00,,1.0,5920820,Site installation
WIMPL,RH,2019-09-10 00:00:00,2020-11-10 00:00:00,1.0,P4010608,Site installation
WIMPL,AWS_SDM,2019-09-10 00:00:00,,1.0,E2726,Site installation
WIMPL,PA,2019-09-10 00:00:00,2021-07-13 09:00:00,1.0,M1120820,Site installation
CHIMN,PROFILE2,2013-10-02 13:30:00,2020-02-12 08:30:00,1.0,35490,Removed during CSL PPM upgrade
HARWD,PROFILE3,2015-05-22 12:00:00,2018-12-19 13:00:00,1.0,35903,
SHEEP,PROFILE1,2013-10-24 14:30:00,2020-02-11 08:30:00,1.0,35492,Removed during CSL PPM upgrade
SHEEP,PROFILE3,2013-10-24 14:30:00,2020-02-11 08:30:00,1.0,35494,Removed during CSL PPM upgrade
SPENF,4CR,2020-07-15 00:00:00,,2.0,2157,Installed by CSL at PPM
BICKL,4CR,2015-01-28 17:00:00,2020-11-24 00:00:00,1.0,2126,Removed by CSL
BICKL,4CR,2020-11-24 00:00:00,2022-05-26 09:00:00,2.0,2546,Installed by CSL
BICKL,AWS,2020-11-24 00:00:00,2022-02-14 09:00:00,2.0,14040026,Installed by CSL during PPM
BICKL,HYGROCLIP_A,2020-11-24 00:00:00,2021-05-05 08:00:00,6.0,20134991,Installed by CSL
BICKL,LOGGER,2020-11-24 00:00:00,2020-12-22 10:10:00,2.0,9706,Installed by CSL. Cal date: 10/09/2020 - Removed by DR due to intermittent comms issue.
BICKL,MODEM_PRO,2020-11-24 00:00:00,2020-12-22 10:00:00,1.0,867377022554384,Installed by CSL - Removed by DR due to intermittent comms issue.
BICKL,TDT2,2020-11-24 00:00:00,2022-05-26 09:00:00,3.0,6501091,Installed by CSL
BICKL,PHENOCAM,2018-08-21 00:00:00,,1.0,10.12.145.217,S14
BICKL,COSMOS_MOD,2015-01-28 17:00:00,2019-09-10 00:00:00,1.0,HI-TC02-2024,"Unknown when removed, removed latest time is end_datetime"
BICKL,COSMOS_MOD,2019-09-10 00:00:00,,2.0,HI-TC02-2013,"Unknown when installed, installed latest time starttime"
HILLB,AWS_ANEM,2016-06-14 17:00:00,2020-09-29 12:00:00,1.0,160913,Replaced during PPM due to possible damage
HILLB,AWS_ANEM,2020-09-29 12:00:00,2021-08-04 09:00:00,2.0,140314,
STGHT,AWS_ANEM,2015-08-19 06:30:00,2020-10-22 12:00:00,1.0,140319,Confirmed at 21-JUL-20 PPM - Removed by JA at RM due to fault
STGHT,AWS_ANEM,2020-10-22 12:00:00,,2.0,193705,
COCLP,LOGGER,2021-05-11 09:00:00,,3.0,9891,cal date 15/04/21
COCLP,MODEM_PRO,2017-07-18 12:00:00,2021-05-11 09:00:00,1.0,867377020460196,20162070016
COCLP,HYGROCLIP_A,2021-05-11 09:00:00,2022-06-14 12:00:00,7.0,20135125,Installed by CSL at PPM
COCLP,MODEM_LX60,2021-05-11 09:00:00,,1.0,WP85140241021003,IMEI: 356048990130955   
CRICH,LOGGER,2021-05-12 09:00:00,2022-05-08 12:00:00,3.0,13073,cal date 03/09/19
CRICH,HYGROCLIP_A,2021-05-12 09:00:00,2022-06-15 12:00:00,6.0,20134997,
CRICH,MODEM_LX60,2021-05-12 09:00:00,,1.0,WP92137190011003,IMEI: 356048090155358
CRICH,AWS,2021-05-12 09:00:00,2022-06-15 12:00:00,3.0,14040014 ,
EASTB,MODEM_LX60,2021-06-09 12:00:00,,1.0,WP90140144021003,IMEI: 356048090144865
SYDLG,TDT1,2022-06-07 12:00:00,,2.0,6504111,
SYDLG,TDT10,2022-06-07 12:00:00,,2.0,6503226,
SYDLG,TDT2,2022-06-07 12:00:00,,3.0,6503206,
SYDLG,TDT3,2022-06-07 12:00:00,,2.0,6503266,
SYDLG,TDT4,2022-06-07 12:00:00,,2.0,6503325,
SYDLG,TDT5,2022-06-07 12:00:00,,2.0,6013243,
SYDLG,TDT6,2022-06-07 12:00:00,,2.0,6013248,
SYDLG,TDT7,2022-06-07 12:00:00,,2.0,6013235,
SYDLG,TDT8,2022-06-07 12:00:00,,2.0,6503221,
SYDLG,TDT9,2022-06-07 12:00:00,,3.0,6503227,
SYDLG,PA,2022-06-07 12:00:00,,3.0,T4650719,
SYDLG,RH,2022-06-07 12:00:00,,5.0,P4010607,
SYDLG,RG_R,2022-06-07 12:00:00,,1.0,881821.0011,
HYBRY,PA,2022-06-08 09:00:00,2022-08-30 12:00:00,4.0,T4650721,Replaced as full logger enclosure swapped
HYBRY,RH,2022-06-08 09:00:00,,7.0,N5050079,
HYBRY,4CR,2022-06-08 09:00:00,2022-08-30 12:00:00,3.0,2754,Removed due to damaged cables
HYBRY,AWS_ANEM,2022-06-08 09:00:00,,2.0,140314,
HARTW,4CR,2022-08-08 15:00:00,,4.0,3687,
HARTW,LOGGER,2022-08-08 15:00:00,2022-08-16 09:00:00,5.0,9476,
LULLN,TDT2,2014-12-16 15:30:00,2022-08-23 00:00:00,1.0,6501077,
LULLN,LOGGER,2022-08-23 00:00:00,,4.0,9470,Installed by CSL at PPM. Cal date 29/07/22
LULLN,TDT1,2022-08-23 00:00:00,,2.0,6503205,
LULLN,TDT2,2022-08-23 00:00:00,,2.0,6013223,
LULLN,PA,2022-08-23 00:00:00,,1.0,R1030766,Installed at PPM. PTB110.
LULLN,RH,2022-08-23 00:00:00,,1.0,T4721219,Installed at PPM. HMP155
LULLN,RG_R,2022-08-23 00:00:00,,1.0,88181.0037,Installed at PPM. RainE
REDHL,4CR,2022-08-24 00:00:00,,3.0,3686,Installed by CSL at PPM
REDHL,PA,2022-08-24 00:00:00,,1.0,M1050346,PTB110
REDHL,RH,2022-08-24 00:00:00,,3.0,N5050074,HMP155
GLENS,4CR,2022-08-31 00:00:00,,4.0,3685,
GLENS,AWS_ANEM,2022-08-31 00:00:00,,4.0,144302,
GLENS,LOGGER,2022-08-31 00:00:00,,5.0,8969,CAL DATE 31/08/22
GLENS,SNOW_DEPTH,2022-08-31 00:00:00,,6.0,5688,
BALRD,4CR,2022-09-01 00:00:00,,4.0,3689,
BALRD,LOGGER,2022-09-01 00:00:00,,4.0,9027,CAL DATE 19/08/2022
BALRD,ETHERNET_115,2022-09-01 00:00:00,,2.0,14166,
CARDT,HF2,2022-09-21 12:00:00,,3.0,3228,
CARDT,HF2,2015-08-14 00:00:00,2022-09-21 12:00:00,2.0,3679,
EUSTN,ETHERNET_116,2022-11-04 14:26:44,,4.0,2745,Card error so replaced ethernet / card module and reformatted card
HYBRY,4CR,2020-10-13 00:00:00,2022-06-08 09:00:00,2.0,2316,Installed by CSL at PPM.
HYBRY,PHENOCAM,2020-01-01 00:00:00,,1.0,10.16.106.233,S15. First recorded at 13/10/20 PPM.
HYBRY,RH,2020-10-13 00:00:00,2020-11-06 00:00:00,4.0,N5050076,Installed at 13/10/20 PPM
HENFS,4CR,2020-10-20 00:00:00,,2.0,2151,Installed by CSL at PPM. Cal date 
HENFS,AWS,2020-10-20 00:00:00,2022-08-04 09:00:00,2.0,14040010,Installed by CSL at PPM.
HENFS,HYGROCLIP_A,2020-10-20 00:00:00,2021-08-12 09:00:00,5.0,20135079,Installed by CSL at PPM. Cal date 06/08/20.
HENFS,LOGGER,2020-10-20 00:00:00,2022-08-04 09:00:00,2.0,9240,"Installed by CSL at PPM, cal date 15/11/19."
HENFS,PHENOCAM,2020-01-01 00:00:00,,1.0,10.16.65.218,First recorded by CSL at 20/10/20 PPM.
PLYNL,AWS_ANEM,2020-10-22 00:00:00,,5.0,193703,Installed by CSL at PPM
PLYNL,HYGROCLIP_A,2020-10-22 00:00:00,2021-08-11 09:00:00,9.0,20134993,Cal date 17/08/20
BALRD,HYGROCLIP_A,2020-11-10 00:00:00,2021-09-22 00:00:00,5.0,20269328,installed by csl
BALRD,MODEM_PRO,2020-11-10 00:00:00,2021-09-22 00:00:00,1.0,867377021266576,installed b CSL
BALRD,RG,2020-11-10 00:00:00,,3.0,432785 ,installed by CSL (2L)
BALRD,PHENOCAM,2018-07-04 00:00:00,,1.0,10.18.125.138,S15
WIMPL,RG,2020-11-10 00:00:00,,2.0,PL2L-411427,2L
WIMPL,RH,2020-11-10 00:00:00,2021-07-13 09:00:00,2.0,P4020591,Installed on PPM
WIMPL,PHENOCAM,2019-09-10 00:00:00,,1.0,10.12.139.239,S14
CGARW,SNOW_DEPTH,2020-10-21 00:00:00,2021-08-10 09:00:00,4.0,11155,
WADDN,MODEM_PRO,2021-02-03 14:30:00,2021-06-03 09:30:00,2.0,867377022543874,
CHOBH,MODEM_PRO,2021-02-03 09:00:00,2021-08-18 09:00:00,2.0,8673770225543810,
PLYNL,MODEM_LX60,2021-03-25 11:00:00,,1.0,WP92137451011003,IMEI: 356048090132720
HYBRY,RH,2020-11-06 00:00:00,2020-05-27 00:00:00,5.0,M2920122,nNstalled on PPM revisit
HYBRY,RH,2020-05-27 00:00:00,2022-06-08 09:00:00,6.0,N5050074,Installed on PPM 2021
CARDT,ETHERNET_115,2021-06-09 09:00:00,,4.0,12099,
SYDLG,LOGGER,2021-06-10 09:00:00,,3.0,9889,cal date 28/05/2021
CARDT,HYGROCLIP_A,2021-06-01 10:00:00,,5.0,20134470,
CARDT,AWS_ANEM,2021-06-01 10:00:00,,2.0,140315,
CARDT,MODEM_LX60,2021-06-01 10:00:00,,1.0,WP90140158011003,356048090143404
ROTHD,MODEM_LX60,2021-06-02 09:30:00,,1.0,WP83820008021002,356048090102616
ROTHD,HYGROCLIP_A,2021-06-02 09:30:00,,5.0,20269353 ,
ROTHD,LOGGER,2021-06-02 09:30:00,,3.0,12865   , Cal date 13/05/21
ROTHD,AWS,2021-06-02 09:30:00,2022-08-10 10:00:00,3.0,14040011,
MOREM,4CR,2021-07-09 12:00:00,2022-09-08 00:00:00,2.0,2126,
MOREM,RH,2021-07-09 12:00:00,2022-09-08 00:00:00,4.0,M2920120,
MOREM,LOGGER,2021-07-09 12:00:00,,2.0,8943,Cal date 13/05/2021
MOREM,MODEM_LX60,2021-07-09 12:00:00,,1.0,WP90140050021003,IMEI: 356048090141333
FIVET,LOGGER,2021-08-03 09:00:00,,3.0,10261,"Installed during PPM, cal date: 06/09/2019"
FIVET,RH,2021-08-03 09:00:00,2022-07-26 09:00:00,4.0,R1030191,Installed during PPM
FIVET,MODEM_LX60,2021-08-03 09:00:00,,1.0,WP85140109011003,IMEI: 356048090137315
FIVET,ETHERNET_115,2020-10-20 00:00:00,,3.0,11041,installed on PPM revisit
GLENW,RH,2021-08-05 09:00:00,2022-07-28 09:00:00,5.0,L1320544,
GLENW,MODEM_LX60,2021-08-05 09:00:00,,1.0,WP90140051021003,IMEI: 356048090145250
GLENW,AWS_ANEM,2021-08-05 09:00:00,,2.0,140301,
GLENW,ETHERNET_116,2020-10-21 09:00:00,,2.0,11045,
HILLB,RH,2021-08-04 09:00:00,2022-07-27 09:00:00,4.0,M2920123,Installed by csl during ppm
HILLB,AWS_ANEM,2021-08-04 09:00:00,,3.0,160909,Installed by CSL during PPM
HILLB,MODEM_LX60,2021-08-04 09:00:00,,1.0,WP90140033021003,IMEI: 356048090141226
HILLB,PA,2021-08-04 09:00:00,2022-07-27 09:00:00,3.0,P0710624,Installed by CSL during PPM
CGARW,AWS_ANEM,2016-06-29 11:00:00,2021-08-10 09:00:00,1.0,160914,
CGARW,RH,2021-08-10 09:00:00,2022-08-02 09:00:00,6.0,M2920118,Installed by csl
CGARW,SNOW_DEPTH,2021-08-10 09:00:00,2022-08-02 09:00:00,5.0,5688,Installed by csl
CGARW,MODEM_LX60,2021-08-10 09:00:00,2022-02-10 10:00:00,1.0,WP90140045021003,Removed due to fault - continuously trying to reset - IMEI: 356048090144139
CGARW,AWS_ANEM,2021-08-10 09:00:00,,2.0,140321,Installed by csl
HARTW,PHENOCAM,2021-08-24 01:00:00,,3.0,10.12.108.167,testing
REDHL,LOGGER,2021-08-11 09:00:00,,3.0,9893,Installed on RM due to card error
REDHL,ETHERNET_116,2021-08-11 09:00:00,,4.0,1111111,"Installed on RM, no record of serial number"
PLYNL,HYGROCLIP_A,2021-08-11 09:00:00,2022-01-14 09:30:00,10.0,20134429,Replaced during CSL PPM.
PLYNL,AWS,2021-08-11 09:00:00,2022-08-03 09:00:00,3.0,14040012,Replaced during CSL PPM.
PLYNL,LOGGER,2021-08-11 09:00:00,,3.0,12977,Replaced during CSL PPM. Cal date 02/07/2021
PLYNL,HYGROCLIP_A,,2019-09-19 12:00:00,7.0,20269333,Unknown start date
HENFS,HYGROCLIP_A,2021-08-12 09:00:00,2022-08-04 09:00:00,6.0,20135003,Installed by CSL at PPM
HENFS,MODEM_LX60,2021-08-12 09:00:00,,1.0,WP90140053021003,356048090136663
TADHM,MODEM_LX60,2021-08-17 09:00:00,,1.0,WP85140110021003,IMEI: 356048090137711
TADHM,HYGROCLIP_A,2021-08-17 09:00:00,2022-05-12 09:00:00,7.0,20269164,
TADHM,AWS,2021-08-17 09:00:00,2022-05-12 09:00:00,4.0,14080006,
CHOBH,MODEM_LX60,2021-08-18 09:00:00,,1.0,WP85140038011003,IMEI – 356048090146803
CHOBH,HYGROCLIP_A,2021-08-18 09:00:00,2022-08-09 09:00:00,6.0,20269341,
ALIC1,AWS,2021-08-19 09:00:00,,3.0,16030014,
ALIC1,HYGROCLIP_A,2021-08-19 09:00:00,,6.0,20135119 ,
ALIC1,MODEM_LX60,2021-08-19 09:00:00,,1.0,WP85140413011003,IMEI – 356048090133116
HARTW,MODEM_LX60,2021-08-24 09:00:00,,1.0,WP85140134021003,IMEI: 356048090121475
HARTW,HYGROCLIP_A,2021-08-24 01:00:00,2022-08-16 09:00:00,5.0,20134474,
HARTW,LOGGER,2021-08-24 01:00:00,2022-08-08 15:00:00,4.0,12803,Cal date: 10/06/2021
HARTW,AWS,2021-08-24 01:00:00,2022-08-16 09:00:00,3.0,14080007,
HARTW,PHENOCAM_LENS1,2021-08-24 01:00:00,,4.0,5918289,
HARTW,PHENOCAM_LENS2,2021-08-24 01:00:00,,4.0,5921837,
EASTB,SNOW_DEPTH,2021-08-25 09:00:00,2022-08-17 09:00:00,6.0,11154,Replaced during CSL PPM
EASTB,HYGROCLIP_A,2021-08-25 09:00:00,2022-08-17 09:00:00,6.0,20134557,Replaced during CSL PPM
EASTB,AWS,2021-08-25 09:00:00,2022-08-17 09:00:00,3.0,15190014,Replaced during CSL PPM
EASTB,AWS_ANEM,2021-08-25 09:00:00,,2.0,160907,Replaced during CSL PPM
STGHT,LOGGER,2020-10-23 00:00:00,2021-09-09 13:00:00,3.0,9476,Cal date: JUL 2020
STGHT,ETHERNET_115,2020-10-23 00:00:00,2021-09-09 13:00:00,2.0,13931,
STGHT,TDT1,2021-07-07 09:00:00,,2.0,601323,
ELMST,LOGGER,2016-08-11 15:30:00,2021-07-14 09:00:00,1.0,9866,Cal date 01/10/2016
ELMST,LOGGER,2021-07-14 09:00:00,,2.0,9896,Cal date 10/06/2021
ELMST,MODEM_LX60,2021-07-14 09:00:00,,1.0,WP90140092921003,IMEI: 356048090136853
ELMST,RH,2021-07-14 09:00:00,,6.0,P4020594,
ELMST,4CR,2021-07-14 09:00:00,,2.0,2460,
ELMST,AWS_ANEM,2021-07-14 09:00:00,,2.0,140809,
WRTTL,4CR,2021-07-15 00:00:00,,2.0,2158,
WRTTL,MODEM_LX60,2021-07-15 00:00:00,,1.0,WP90140108021003,IMEI 356048090145615
REDHL,RH,2021-07-20 09:00:00,2022-08-24 00:00:00,2.0,20135120,
REDHL,MODEM_LX60,2021-07-20 09:00:00,,1.0,WP90140034021003,IMEI: 356048090146381
REDHL,AWS_ANEM,2021-07-20 09:00:00,,1.0,140802,
HADLW,MODEM_LX60,2021-07-21 09:00:00,,1.0,WP90140072011003,IMEI: 356048090145581
HADLW,PA,2021-07-21 09:00:00,,3.0,P0710628,
HADLW,AWS_ANEM,2021-07-21 09:00:00,,2.0,144204,
HADLW,RH,2021-07-21 09:00:00,,5.0,M2920116,
LULLN,HYGROCLIP_A,2021-07-22 09:00:00,2022-08-25 00:00:00,9.0,20269337,
LULLN,4CR,2021-07-22 09:00:00,,4.0,2312,
CHIMN,RH,2021-09-07 09:00:00,2022-09-07 00:00:00,3.0,T2650700,
CHIMN,MODEM_LX60,2021-09-07 09:00:00,,1.0,WP83820011011002,IMEI : 356048090102590
CHIMN,PA,2021-09-07 09:00:00,,2.0,P0710631,
CHIMN,LOGGER,2021-09-07 09:00:00,,5.0,9898,Cal date 05/07/2021
SOURH,SNOW_DEPTH,2021-08-26 09:00:00,2022-08-18 09:00:00,5.0,6077,
SOURH,HYGROCLIP_A,2021-08-26 09:00:00,2022-08-18 09:00:00,6.0,20064977,
SOURH,AWS,2021-08-26 09:00:00,2022-08-18 09:00:00,3.0,119060001,
GLENS,PHENOCAM,2021-09-21 00:00:00,,2.0,10.16.44.183,S15
HLACY,RH,2022-05-24 09:00:00,,5.0,L1320543,
HLACY,PA,2022-05-24 09:00:00,,3.0,T4710742,
HLACY,RG_R,2022-05-24 09:00:00,,1.0,881821.0049,Installed on PPM
STIPS,RH,2022-05-25 09:00:00,,1.0,T4731074,
STIPS,PA,2022-05-25 09:00:00,,1.0,T4650716,
STIPS,4CR,2022-05-25 09:00:00,,3.0,2134,
BICKL,HF2,2022-05-26 09:00:00,,3.0,4673,
BICKL,LOGGER,2022-05-26 09:00:00,,4.0,9024,Cal date: 11/11/21 
BICKL,TDT2,2022-05-26 09:00:00,,4.0,6501059,
BICKL,4CR,2022-05-26 09:00:00,,3.0,2756,
FIVET,PA,2022-07-26 09:00:00,,3.0,P0710624,
FIVET,RH,2022-07-26 09:00:00,,5.0,T4731067,
FIVET,4CR,2022-07-26 09:00:00,,2.0,2156,
HILLB,4CR,2022-07-27 09:00:00,,3.0,2147,
HILLB,LOGGER,2022-07-27 09:00:00,,3.0,9971 ,Cal date: 17/05/2022 
HILLB,PA,2022-07-27 09:00:00,,4.0,L1710069,
HILLB,RH,2022-07-27 09:00:00,,5.0,T4731071,
GLENW,LOGGER,2022-07-28 09:00:00,,3.0,10260,Cal date:  17/05/2022
GLENW,PA,2022-07-28 09:00:00,,4.0,K4840002,
GLENW,RH,2022-07-28 09:00:00,,6.0,T2650701,
GLENW,4CR,2022-07-28 09:00:00,,3.0,2315,
CGARW,PA,2022-08-02 09:00:00,,3.0,P0710626,
CGARW,LOGGER,2022-08-02 09:00:00,,3.0,9059,Cal date: 25/07/22 
CGARW,SNOW_DEPTH,2022-08-02 09:00:00,,6.0,5694,
CGARW,RH,2022-08-02 09:00:00,2023-02-20 00:00:00,7.0,P4020591 ,
CHIMN,4CR,2020-08-18 08:45:00,2022-09-07 00:00:00,3.0,2154,Installed by CSL during PPM 
CHIMN,RH,2020-08-18 08:45:00,2021-09-07 09:00:00,2.0,P4020596,HMP155 installed by CSL during PPM
HILLB,4CR,2016-06-14 17:00:00,2020-09-30 00:00:00,1.0,2455,removed during PPM 
HILLB,LOGGER,2020-09-30 00:00:00,2022-07-27 09:00:00,2.0,8969,"Installed by CSL during PPM, cal date 6/11/19"
HILLB,4CR,2020-09-30 00:00:00,2022-07-27 09:00:00,2.0,1938,Installed during PPM
HILLB,RH,2020-09-30 00:00:00,2021-08-04 09:00:00,3.0,M2920126,Installed by csl during ppm
BICKL,RG,2021-02-26 00:00:00,2022-02-02 12:00:00,3.0,340989,Removed due to faulty temperature readings
LIZRD,AWS_SDM,2014-10-17 12:00:00,2021-04-28 09:00:00,1.0,E3769,Removed due to failure
LIZRD,AWS_SDM,2021-04-28 09:00:00,,2.0,E6267,
LIZRD,AWS,2021-04-28 09:00:00,2022-02-21 11:00:00,3.0,19060009,
LULLN,MODEM_LX60,2021-05-20 09:00:00,,1.0,WP90140027021003  ,IMEI: 356048090145367
HYBRY,TDT2,2022-08-30 12:00:00,,2.0,6503310,
GISBN,SNOW_DEPTH,2021-05-19 09:00:00,2022-05-05 09:00:00,6.0,7220,Installed during PPM
GISBN,MODEM_LX60,2021-05-19 09:00:00,,1.0,WP85140447021003,IMEI: 356048090129692
GISBN,HYGROCLIP_A,2021-05-19 09:00:00,2022-05-05 09:00:00,6.0,20134992,Installed during PPM
GISBN,4CR,2021-05-19 09:00:00,,3.0,2897,Installed during PPM
GISBN,AWS,2021-05-19 09:00:00,2022-05-05 09:00:00,3.0,14040021,Replaced during CSL PPM
HYBRY,LOGGER,2021-05-27 09:00:00,2022-08-30 12:00:00,3.0,13007 ,Cal date 14/05/21
HYBRY,PA,2021-05-27 09:00:00,2022-06-08 09:00:00,3.0,K4840005,
HYBRY,MODEM_LX60,2021-05-27 09:00:00,2022-08-30 12:00:00,1.0,WP90140007011003,IMEI: 356048090146134 Replaced as full logger enclosure swapped
HOLLN,MODEM_LX60,2021-05-20 09:00:00,,1.0,WP90140031021003,IMEI: 356048090144709 
HOLLN,LOGGER,2021-05-20 09:00:00,,3.0,13072,Cal date 15/04/21
HOLLN,HYGROCLIP_A,2021-05-20 09:00:00,2022-05-03 12:00:00,9.0,20135087,Installed during CSL PPM
HOLLN,AWS_ANEM,2021-05-20 09:00:00,,2.0,140302,
HOLLN,AWS,2021-05-20 09:00:00,2022-05-03 12:00:00,4.0,14080003,
HOLLN,4CR,2021-05-20 09:00:00,,5.0,2457,Installed during CSL PPM
SYDLG,RH,2021-05-26 09:00:00,2022-06-07 12:00:00,4.0,L1320545,
SYDLG,4CR,2021-05-26 09:00:00,,2.0,2125,
SYDLG,MODEM_LX60,2021-05-26 09:00:00,,1.0,WP85140423011003,IMEI: 356048090125930 
SYDLG,HF2,2021-05-26 09:00:00,,2.0,4676,
SYDLG,STP,2021-05-26 09:00:00,,2.0,2229,
SYDLG,TDT2,2021-05-26 09:00:00,2022-06-07 12:00:00,2.0,6013229,
SYDLG,TDT9,2021-05-26 09:00:00,2022-06-07 12:00:00,2.0,6504107,
PORTN,PHENOCAM,2018-11-07 12:00:00,,1.0,10.16.58.159,assumed installed with lens
CHIMN,LOGGER,2021-10-06 11:00:00,,6.0,10065,
COCLP,GPRS,2014-11-21 14:30:00,2016-01-01 00:00:00,1.0,306054865665,Unsure of removal date
PLYNL,HYGROCLIP_A,2022-01-14 09:30:00,2022-08-03 09:00:00,11.0,20269289,Replaced during area visit.
CRICH,4CR,2021-12-06 00:00:00,2022-03-08 12:00:00,3.0,2943,Installed by JA/DR on RM
CRICH,STP,2014-12-02 15:00:00,,1.0,2231,
BUNNY,RH_INT,2021-11-02 12:00:00,,1.0,,
CRICH,RH_INT,2021-12-06 12:00:00,,1.0,,
GISBN,RH_INT,2021-12-09 12:00:00,,1.0,,
SHEEP,RH_INT,2022-01-13 12:00:00,,1.0,,
CGARW,RH_INT,2022-02-10 12:00:00,,1.0,,
BICKL,RH_INT,2022-02-14 12:00:00,,1.0,,
LIZRD,RH_INT,2022-02-21 12:00:00,,1.0,,
FINCH,RH_INT,2022-02-24 12:00:00,,1.0,,
LODTN,RH_INT,2022-02-25 12:00:00,,1.0,,
CRICH,4CR,2022-03-08 12:00:00,2022-06-15 12:00:00,4.0,2741,
CRICH,LOGGER,2022-05-08 12:00:00,,4.0,9898,Cal Date 05/06/21
CRICH,ETHERNET_116,2022-05-08 12:00:00,,3.0,2741,
STGHT,RH,2022-03-09 12:00:00,,1.0,T4721224,
STGHT,PA,2022-03-09 12:00:00,,1.0,T4740220,
STGHT,RG_R,2022-03-09 12:00:00,,1.0,881821.0023,
STGHT,RH_INT,2022-03-09 12:00:00,,1.0,,
HYBRY,RH_INT,2022-03-10 10:00:00,,1.0,,
CARDT,TDT2,2015-06-24 10:00:00,2022-07-14 09:00:00,1.0,6500925,
CARDT,RG,2022-07-14 09:00:00,,2.0,387940,
CARDT,RG_R,2022-07-14 09:00:00,,1.0,,
CARDT,TDT1,2022-07-14 09:00:00,,2.0,650472,
CARDT,TDT2,2022-07-14 09:00:00,,2.0,6503244,
CARDT,LOGGER,2022-07-14 09:00:00,,4.0,8900,Cal date: 30/11/21
WIMPL,4CR,2022-07-13 09:00:00,,2.0,2150,PPM
WIMPL,PA,2022-07-13 09:00:00,,3.0,T4710744,PPM
WIMPL,RH,2022-07-13 09:00:00,,4.0,P4020595,PPM
RISEH,AWS_ANEM,2016-05-04 16:00:00,2022-07-12 09:00:00,1.0,160818,
